0	1.226	0.308	0.259	3.41421356	3.41421356	3.41421356
0	0.196	0.173	0.250	1.00000000	1.00000000	1.00000000
0	0.257	0.184	0.193	2.41421356	2.41421356	2.41421356
0	0.265	0.185	0.216	3.41421356	3.41421356	3.41421356
0	0.300	0.190	0.354	2.00000000	2.00000000	2.00000000
0	0.336	0.259	0.290	2.82842712	2.82842712	2.82842712
0	0.346	0.261	0.317	3.00000000	3.00000000	3.00000000
0	0.388	0.263	0.318	3.41421356	3.41421356	3.41421356
0	0.299	0.269	0.187	2.00000000	2.00000000	2.00000000
0	0.346	0.281	0.373	3.41421356	3.41421356	3.41421356
1	0.558	0.325	0.310	6.82842712	6.82842712	6.82842712
1	0.407	0.294	0.289	6.82842712	6.82842712	6.82842712
1	0.368	0.264	0.304	6.00000000	6.00000000	6.00000000
1	0.367	0.277	0.310	7.65685425	7.65685425	7.65685425
1	0.365	0.260	0.296	6.41421356	6.41421356	6.41421356
1	0.344	0.272	0.267	6.41421356	6.41421356	6.41421356
1	0.284	0.254	0.257	5.00000000	5.00000000	5.00000000
1	0.229	0.164	0.175	5.65685425	5.65685425	5.65685425
1	0.208	0.166	0.180	6.41421356	6.41421356	6.41421356
1	0.273	0.171	0.177	7.65685425	7.65685425	7.65685425
2	0.294	0.172	0.176	9.24264069	9.24264069	9.24264069
2	0.327	0.177	0.183	10.07106781	10.07106781	10.07106781
2	0.341	0.178	0.193	10.24264069	10.24264069	10.24264069
2	0.282	0.192	0.275	10.24264069	10.24264069	10.24264069
2	0.493	0.286	0.283	11.07106781	11.07106781	11.07106781
2	0.503	0.286	0.280	9.65685425	9.65685425	9.65685425
2	0.264	0.175	0.181	8.07106781	8.07106781	8.07106781
2	0.367	0.180	0.186	10.48528137	10.48528137	10.48528137
2	0.205	0.176	0.174	10.24264069	10.24264069	10.24264069
2	0.350	0.182	0.190	11.07106781	11.07106781	11.07106781
3	0.436	0.179	0.174	15.14213562	15.14213562	15.14213562
3	0.397	0.253	0.171	13.41421356	13.41421356	13.41421356
3	0.350	0.174	0.172	15.24264069	15.24264069	15.24264069
3	0.325	0.180	0.172	13.65685425	13.65685425	13.65685425
3	0.646	0.262	0.178	15.82842712	15.82842712	15.82842712
3	0.353	0.183	0.173	15.65685425	15.65685425	15.65685425
3	0.322	0.183	0.181	14.72792206	14.72792206	14.72792206
3	0.315	0.174	0.179	13.48528137	13.48528137	13.48528137
3	0.280	0.184	0.181	13.07106781	13.07106781	13.07106781
3	0.277	0.184	0.176	12.48528137	12.48528137	12.48528137
4	0.341	0.190	0.173	16.24264069	16.24264069	16.24264069
4	0.342	0.197	0.176	19.07106781	19.07106781	19.07106781
4	0.307	0.188	0.172	17.24264069	17.24264069	17.24264069
4	0.379	0.181	0.182	17.97056275	17.97056275	17.97056275
4	0.409	0.196	0.176	16.65685425	16.65685425	16.65685425
4	0.298	0.207	0.177	19.89949494	19.89949494	19.89949494
4	0.487	0.198	0.175	19.31370850	19.31370850	19.31370850
4	0.209	0.196	0.176	17.07106781	17.07106781	17.07106781
4	0.208	0.174	0.185	18.48528137	18.48528137	18.48528137
4	0.390	0.173	0.173	16.72792206	16.72792206	16.72792206
5	0.417	0.182	0.180	21.97056275	21.97056275	21.97056275
5	0.436	0.180	0.181	22.89949494	22.89949494	22.89949494
5	0.522	0.176	0.180	21.24264069	21.24264069	21.24264069
5	0.418	0.181	0.168	20.82842712	20.82842712	20.82842712
5	0.575	0.193	0.192	21.89949494	21.89949494	21.89949494
5	0.386	0.172	0.177	23.62741700	23.62741700	23.62741700
5	0.341	0.200	0.181	21.72792206	21.72792206	21.72792206
5	0.225	0.179	0.174	20.89949494	20.89949494	20.89949494
5	0.212	0.170	0.169	23.89949494	23.89949494	23.89949494
5	0.440	0.176	0.170	21.24264069	21.24264069	21.24264069
6	0.386	0.169	0.169	25.41421356	25.41421356	25.41421356
6	0.505	0.201	0.183	26.31370850	26.31370850	26.31370850
6	0.594	0.183	0.196	26.62741700	26.62741700	26.62741700
6	0.408	0.175	0.181	25.89949494	25.89949494	25.89949494
6	0.303	0.178	0.176	25.72792206	25.72792206	25.72792206
6	0.246	0.168	0.169	26.24264069	26.24264069	26.24264069
6	0.383	0.171	0.183	25.79898987	25.79898987	25.79898987
6	0.419	0.185	0.188	27.55634919	27.55634919	27.55634919
6	0.395	0.174	0.175	25.65685425	25.65685425	25.65685425
6	0.431	0.196	0.186	25.72792206	25.72792206	25.72792206
7	0.623	0.187	0.185	28.79898987	28.79898987	28.79898987
7	0.472	0.208	0.186	29.31370850	29.31370850	29.31370850
7	0.584	0.171	0.173	29.41421356	29.41421356	29.41421356
7	0.629	0.258	0.199	29.07106781	29.07106781	29.07106781
7	0.436	0.188	0.178	30.31370850	30.31370850	30.31370850
7	0.613	0.190	0.181	29.38477631	29.38477631	29.38477631
7	0.555	0.189	0.194	28.55634919	28.55634919	28.55634919
7	0.514	0.180	0.190	28.79898987	28.79898987	28.79898987
7	0.529	0.187	0.179	30.21320344	30.21320344	30.21320344
7	0.484	0.175	0.176	29.31370850	29.31370850	29.31370850
8	0.435	0.191	0.179	32.14213562	32.14213562	32.14213562
8	0.430	0.178	0.201	35.62741700	35.62741700	35.62741700
8	0.409	0.186	0.182	35.38477631	35.38477631	35.38477631
8	0.449	0.196	0.183	35.55634919	35.55634919	35.55634919
8	0.492	0.182	0.173	33.72792206	33.72792206	33.72792206
8	0.480	0.178	0.171	32.48528137	32.48528137	32.48528137
8	0.566	0.181	0.186	32.04163056	32.04163056	32.04163056
8	0.585	0.187	0.184	35.79898987	35.79898987	35.79898987
8	0.312	0.187	0.186	34.45584412	34.45584412	34.45584412
8	0.671	0.189	0.198	34.28427125	34.28427125	34.28427125
9	0.659	0.231	0.187	37.69848481	37.69848481	37.69848481
9	0.402	0.197	0.189	39.69848481	39.69848481	39.69848481
9	0.419	0.185	0.173	37.31370850	37.31370850	37.31370850
9	0.655	0.306	0.280	38.14213562	38.14213562	38.14213562
9	0.690	0.178	0.198	37.35533906	37.35533906	37.35533906
9	0.504	0.176	0.174	36.24264069	36.24264069	36.24264069
9	0.702	0.193	0.183	38.72792206	38.72792206	38.72792206
9	0.574	0.182	0.186	36.69848481	36.69848481	36.69848481
9	0.717	0.296	0.245	39.04163056	39.04163056	39.04163056
9	0.714	0.277	0.199	38.52691193	38.52691193	38.52691193
10	0.648	0.202	0.193	42.52691193	42.52691193	42.52691193
10	0.854	0.205	0.181	42.45584412	42.45584412	42.45584412
10	0.865	0.221	0.202	41.21320344	41.21320344	41.21320344
10	0.674	0.229	0.195	42.04163056	42.04163056	42.04163056
10	0.264	0.190	0.170	43.04163056	43.04163056	43.04163056
10	0.402	0.189	0.173	40.87005769	40.87005769	40.87005769
10	0.751	0.212	0.188	43.28427125	43.28427125	43.28427125
10	0.580	0.195	0.180	42.72792206	42.72792206	42.72792206
10	0.871	0.281	0.213	40.41421356	40.41421356	40.41421356
10	0.711	0.199	0.206	41.55634919	41.55634919	41.55634919
11	0.680	0.173	0.174	46.97056275	46.97056275	46.97056275
11	0.674	0.207	0.193	47.18376618	47.18376618	47.18376618
11	0.616	0.277	0.190	46.28427125	46.28427125	46.28427125
11	0.676	0.246	0.189	46.69848481	46.69848481	46.69848481
11	0.731	0.197	0.191	47.28427125	47.28427125	47.28427125
11	0.805	0.225	0.185	44.87005769	44.87005769	44.87005769
11	0.882	0.196	0.187	44.69848481	44.69848481	44.69848481
11	0.487	0.199	0.180	46.52691193	46.52691193	46.52691193
11	0.586	0.203	0.180	44.21320344	44.21320344	44.21320344
11	0.932	0.190	0.177	44.65685425	44.65685425	44.65685425
12	0.565	0.195	0.195	49.18376618	49.18376618	49.18376618
12	0.811	0.187	0.189	51.45584412	51.45584412	51.45584412
12	0.692	0.190	0.192	50.18376618	50.18376618	50.18376618
12	0.567	0.210	0.186	51.04163056	51.04163056	51.04163056
12	0.774	0.326	0.203	49.35533906	49.35533906	49.35533906
12	0.877	0.183	0.198	51.84062043	51.84062043	51.84062043
12	0.793	0.194	0.185	50.28427125	50.28427125	50.28427125
12	0.615	0.231	0.188	48.04163056	48.04163056	48.04163056
12	0.711	0.373	0.205	50.04163056	50.04163056	50.04163056
12	0.895	0.284	0.228	51.94112550	51.94112550	51.94112550
13	1.007	0.206	0.199	52.18376618	52.18376618	52.18376618
13	1.018	0.202	0.181	52.55634919	52.55634919	52.55634919
13	0.818	0.237	0.198	55.42640687	55.42640687	55.42640687
13	0.821	0.320	0.197	54.76955262	54.76955262	54.76955262
13	1.035	0.222	0.201	52.35533906	52.35533906	52.35533906
13	0.718	0.181	0.190	53.62741700	53.62741700	53.62741700
13	0.876	0.209	0.200	53.08326112	53.08326112	53.08326112
13	0.765	0.463	0.213	54.69848481	54.69848481	54.69848481
13	0.847	0.201	0.192	53.87005769	53.87005769	53.87005769
13	1.046	0.224	0.181	52.65685425	52.65685425	52.65685425
14	0.977	0.221	0.193	56.45584412	56.45584412	56.45584412
14	1.203	0.342	0.444	59.11269837	59.11269837	59.11269837
14	0.751	0.387	0.202	58.72792206	58.72792206	58.72792206
14	0.975	0.276	0.209	57.11269837	57.11269837	57.11269837
14	1.296	0.249	0.205	59.28427125	59.28427125	59.28427125
14	0.974	0.195	0.206	58.45584412	58.45584412	58.45584412
14	1.209	0.216	0.204	59.91168825	59.91168825	59.91168825
14	1.047	0.316	0.208	57.52691193	57.52691193	57.52691193
14	1.058	0.295	0.204	58.18376618	58.18376618	58.18376618
14	0.780	0.221	0.184	58.89949494	58.89949494	58.89949494
15	0.285	0.272	0.194	63.76955262	63.76955262	63.76955262
15	0.911	0.214	0.202	61.76955262	61.76955262	61.76955262
15	0.843	0.186	0.199	63.52691193	63.52691193	63.52691193
15	1.114	0.346	0.218	61.11269837	61.11269837	61.11269837
15	0.925	0.225	0.223	62.49747468	62.49747468	62.49747468
15	0.818	0.310	0.211	60.04163056	60.04163056	60.04163056
15	1.012	0.198	0.199	63.45584412	63.45584412	63.45584412
15	0.518	0.187	0.199	60.04163056	60.04163056	60.04163056
15	0.885	0.214	0.210	62.42640687	62.42640687	62.42640687
15	1.207	0.442	0.231	63.76955262	63.76955262	63.76955262
16	0.859	0.221	0.199	66.45584412	66.45584412	66.45584412
16	1.093	0.234	0.218	66.18376618	66.18376618	66.18376618
16	1.006	0.409	0.230	65.91168825	65.91168825	65.91168825
16	0.697	0.220	0.193	64.72792206	64.72792206	64.72792206
16	0.572	0.225	0.210	66.91168825	66.91168825	66.91168825
16	1.201	0.215	0.206	67.08326112	67.08326112	67.08326112
16	1.121	0.448	0.254	64.97056275	64.97056275	64.97056275
16	0.551	0.528	0.222	66.35533906	66.35533906	66.35533906
16	0.632	0.229	0.218	64.28427125	64.28427125	64.28427125
16	0.805	0.280	0.203	66.87005769	66.87005769	66.87005769
17	0.600	0.256	0.201	68.21320344	68.21320344	68.21320344
17	1.128	0.263	0.213	71.98275606	71.98275606	71.98275606
17	1.094	0.425	0.212	71.15432893	71.15432893	71.15432893
17	1.074	0.216	0.196	71.94112550	71.94112550	71.94112550
17	1.158	0.241	0.197	71.52691193	71.52691193	71.52691193
17	0.912	0.203	0.227	70.63961031	70.63961031	70.63961031
17	0.995	0.420	0.206	68.84062043	68.84062043	68.84062043
17	0.960	0.513	0.221	71.91168825	71.91168825	71.91168825
17	1.144	0.254	0.191	68.18376618	68.18376618	68.18376618
17	0.707	0.273	0.194	70.45584412	70.45584412	70.45584412
18	0.992	0.263	0.195	73.59797975	73.59797975	73.59797975
18	1.164	0.447	0.214	73.52691193	73.52691193	73.52691193
18	0.748	0.313	0.208	74.59797975	74.59797975	74.59797975
18	0.608	0.386	0.206	73.35533906	73.35533906	73.35533906
18	1.093	0.574	0.230	72.59797975	72.59797975	72.59797975
18	1.269	0.410	0.208	72.91168825	72.91168825	72.91168825
18	1.092	0.351	0.209	75.46803743	75.46803743	75.46803743
18	0.673	0.220	0.198	75.94112550	75.94112550	75.94112550
18	1.296	0.246	0.206	75.25483400	75.25483400	75.25483400
18	0.971	0.459	0.251	72.25483400	72.25483400	72.25483400
19	1.117	0.226	0.196	77.66904756	77.66904756	77.66904756
19	1.154	0.696	0.252	78.84062043	78.84062043	78.84062043
19	0.773	0.453	0.220	78.08326112	78.08326112	78.08326112
19	1.014	0.435	0.227	77.21320344	77.21320344	77.21320344
19	0.812	0.580	0.210	78.52691193	78.52691193	78.52691193
19	1.224	0.711	0.235	78.84062043	78.84062043	78.84062043
19	1.692	0.364	0.205	79.59797975	79.59797975	79.59797975
19	1.723	0.281	0.212	79.08326112	79.08326112	79.08326112
19	1.004	0.418	0.209	77.56854249	77.56854249	77.56854249
19	0.968	0.607	0.226	76.76955262	76.76955262	76.76955262
20	1.274	0.493	0.227	83.63961031	83.63961031	83.63961031
20	1.690	0.828	0.255	80.66904756	80.66904756	80.66904756
20	0.908	0.736	0.237	83.18376618	83.18376618	83.18376618
20	1.710	0.506	0.234	80.59797975	80.59797975	80.59797975
20	1.211	0.730	0.309	82.49747468	82.49747468	82.49747468
20	1.022	0.293	0.230	81.71067812	81.71067812	81.71067812
20	0.715	0.598	0.231	81.01219331	81.01219331	81.01219331
20	1.047	0.464	0.229	80.49747468	80.49747468	80.49747468
20	1.174	0.244	0.222	81.81118318	81.81118318	81.81118318
20	1.332	0.277	0.201	80.28427125	80.28427125	80.28427125
21	1.415	0.242	0.224	87.98275606	87.98275606	87.98275606
21	0.700	0.425	0.223	86.91168825	86.91168825	86.91168825
21	0.626	0.506	0.206	86.28427125	86.28427125	86.28427125
