0	0.583	0.136	0.428	3.82842712	3.82842712	3.82842712
0	0.200	0.070	0.106	3.82842712	3.82842712	3.82842712
0	0.059	0.047	0.080	2.00000000	2.00000000	2.00000000
0	0.041	0.041	0.087	1.00000000	1.00000000	1.00000000
0	0.189	0.039	0.133	3.41421356	3.41421356	3.41421356
0	0.059	0.043	0.101	1.41421356	1.41421356	1.41421356
0	0.050	0.016	0.027	1.41421356	1.41421356	1.41421356
0	0.117	0.016	0.025	3.82842712	3.82842712	3.82842712
0	0.044	0.029	0.066	2.41421356	2.41421356	2.41421356
0	0.027	0.010	0.017	1.41421356	1.41421356	1.41421356
1	0.224	0.063	0.046	6.82842712	6.82842712	6.82842712
1	0.101	0.057	0.049	7.65685425	7.65685425	7.65685425
1	0.087	0.016	0.093	5.41421356	5.41421356	5.41421356
1	0.225	0.028	0.069	6.24264069	6.24264069	6.24264069
1	0.091	0.040	0.053	6.82842712	6.82842712	6.82842712
1	0.248	0.043	0.063	7.41421356	7.41421356	7.41421356
1	0.111	0.018	0.077	4.24264069	4.24264069	4.24264069
1	0.085	0.034	0.031	7.41421356	7.41421356	7.41421356
1	0.055	0.022	0.024	6.00000000	6.00000000	6.00000000
1	0.210	0.028	0.056	6.65685425	6.65685425	6.65685425
2	0.519	0.051	0.107	11.89949494	11.89949494	11.89949494
2	0.226	0.026	0.070	8.48528137	8.48528137	8.48528137
2	0.230	0.049	0.060	9.65685425	9.65685425	9.65685425
2	0.268	0.044	0.066	9.82842712	9.82842712	9.82842712
2	0.255	0.040	0.071	10.65685425	10.65685425	10.65685425
2	0.192	0.043	0.076	10.07106781	10.07106781	10.07106781
2	0.280	0.029	0.036	11.00000000	11.00000000	11.00000000
2	0.186	0.057	0.031	8.82842712	8.82842712	8.82842712
2	0.181	0.025	0.042	8.48528137	8.48528137	8.48528137
2	0.463	0.053	0.055	10.65685425	10.65685425	10.65685425
3	0.450	0.058	0.057	12.41421356	12.41421356	12.41421356
3	0.572	0.087	0.086	14.31370850	14.31370850	14.31370850
3	0.751	0.051	0.058	15.82842712	15.82842712	15.82842712
3	0.657	0.054	0.084	15.24264069	15.24264069	15.24264069
