0	0.481	0.197	0.632	2.41421356	2.41421356	2.41421356
0	0.359	0.147	0.507	3.82842712	3.82842712	3.82842712
0	0.052	0.041	0.311	1.00000000	1.00000000	1.00000000
0	0.035	0.036	0.164	1.00000000	1.00000000	1.00000000
0	0.057	0.036	0.165	1.41421356	1.41421356	1.41421356
0	0.060	0.025	0.143	2.00000000	2.00000000	2.00000000
0	0.123	0.029	0.144	3.00000000	3.00000000	3.00000000
0	0.116	0.031	0.172	2.41421356	2.41421356	2.41421356
0	0.111	0.061	0.148	3.41421356	3.41421356	3.41421356
0	0.051	0.023	0.062	1.41421356	1.41421356	1.41421356
1	0.411	0.091	0.165	5.41421356	5.41421356	5.41421356
1	0.124	0.036	0.145	4.41421356	4.41421356	4.41421356
1	0.296	0.035	0.165	6.24264069	6.24264069	6.24264069
1	0.139	0.020	0.140	4.00000000	4.00000000	4.00000000
1	0.111	0.029	0.145	4.41421356	4.41421356	4.41421356
1	0.272	0.039	0.141	6.41421356	6.41421356	6.41421356
1	0.172	0.032	0.145	4.82842712	4.82842712	4.82842712
1	0.236	0.027	0.140	6.65685425	6.65685425	6.65685425
1	0.157	0.027	0.129	5.82842712	5.82842712	5.82842712
1	0.145	0.031	0.157	6.41421356	6.41421356	6.41421356
2	0.295	0.032	0.065	11.07106781	11.07106781	11.07106781
2	0.225	0.040	0.136	9.82842712	9.82842712	9.82842712
2	0.357	0.038	0.132	9.07106781	9.07106781	9.07106781
2	0.415	0.048	0.129	10.65685425	10.65685425	10.65685425
2	0.378	0.030	0.138	9.48528137	9.48528137	9.48528137
2	0.380	0.039	0.144	9.82842712	9.82842712	9.82842712
2	0.263	0.020	0.124	8.48528137	8.48528137	8.48528137
2	0.733	0.053	0.075	11.48528137	11.48528137	11.48528137
2	0.410	0.023	0.040	9.24264069	9.24264069	9.24264069
2	0.379	0.035	0.040	10.65685425	10.65685425	10.65685425
3	0.284	0.026	0.039	12.31370850	12.31370850	12.31370850
3	0.485	0.046	0.039	13.89949494	13.89949494	13.89949494
3	0.545	0.024	0.039	15.14213562	15.14213562	15.14213562
3	0.653	0.038	0.072	13.48528137	13.48528137	13.48528137
3	0.341	0.031	0.039	15.48528137	15.48528137	15.48528137
3	0.445	0.019	0.039	12.48528137	12.48528137	12.48528137
3	0.564	0.029	0.039	14.72792206	14.72792206	14.72792206
3	0.430	0.021	0.038	12.89949494	12.89949494	12.89949494
3	0.317	0.018	0.038	12.31370850	12.31370850	12.31370850
3	0.181	0.038	0.261	15.14213562	15.14213562	15.14213562
4	0.274	0.076	0.271	18.89949494	18.89949494	18.89949494
4	0.415	0.067	0.247	17.48528137	17.48528137	17.48528137
4	0.206	0.073	0.261	18.24264069	18.24264069	18.24264069
4	0.413	0.034	0.151	17.00000000	17.00000000	17.00000000
4	0.234	0.034	0.129	17.48528137	17.48528137	17.48528137
4	0.218	0.034	0.129	17.48528137	17.48528137	17.48528137
4	0.444	0.068	0.132	16.31370850	16.31370850	16.31370850
4	0.194	0.095	0.125	18.07106781	18.07106781	18.07106781
4	0.433	0.061	0.119	16.72792206	16.72792206	16.72792206
4	0.317	0.056	0.062	19.31370850	19.31370850	19.31370850
5	0.444	0.054	0.064	22.79898987	22.79898987	22.79898987
